Time,Kn,Pc psi,Thrust n,Mass Flux,Mass Flow,Cf,Surface Area,Nozzle Erosion,Mass Flux Grain 1
2.65,146.441761302336,259.557037353516,205.960734674849,0.138088703155518,0.289352495359718,1.18924388299017,25.8428421720686,0,0.138088708240462
2.66,146.526980543583,259.767456054688,206.20728870675,0.137605339288712,0.289587047962182,1.18970310024508,25.8578809655245,0,0.137605344344766
2.67,146.611553792867,259.976287841797,206.451993159196,0.1371238976717,0.289819863165771,1.19015811925147,25.8728057596119,0,0.137123900473154
2.68,146.695480438973,260.18359375,206.694915906663,0.136644378304482,0.290050958068315,1.19060909111378,25.8876164464683,0,0.136644374975047
2.69,146.778759881269,260.389312744141,206.935972106056,0.136166751384735,0.290280311419287,1.19105590096623,25.9023129200992,0,0.136166748087952
2.7,146.861391518586,260.593505859375,207.175229631851,0.13569101691246,0.290507940348745,1.19149869908096,25.916895074415,0,0.135691018240453
2.71,146.943374760223,260.796142578125,207.412671515429,0.135217174887657,0.290733833232077,1.19193743662974,25.931362805174,0,0.135217170365538
2.72,147.024709017691,260.997222900391,207.64829775679,0.134745195508003,0.290957988049135,1.19237213091927,25.9457160085241,0,0.134745194009666
2.73,147.105393707462,261.196716308594,207.882057450077,0.134275078773499,0.291180393201978,1.192802733237,25.9599545814893,0,0.13427507437142
2.74,147.18542824834,261.394653320313,208.114001501147,0.133806809782982,0.291401056291266,1.19322932651588,25.9740784215048,0,0.133806805627068
2.75,147.264812066768,261.591033935547,208.344112941382,0.133340373635292,0.291619975345199,1.19365192747075,25.988087427354,0,0.133340377549223
2.76,147.343544594125,261.785858154297,208.57239177078,0.13287578523159,0.291837148408047,1.1940705526237,26.0019814986914,0,0.132875779984773
2.77,147.421625266718,261.979064941406,208.798787083487,0.132412999868393,0.292052554352425,1.19448508744839,26.0157605360408,0,0.132412994154763
2.78,147.499053520704,262.170745849609,209.023400691213,0.1319520175457,0.292266220026306,1.19489574465946,26.0294244399002,0,0.131952023188863
2.79,147.575828804863,262.360809326172,209.246113813629,0.131492838263512,0.292478114745825,1.1953023442057,26.0429731129943,0,0.131492844141608
2.8,147.65195056532,262.54931640625,209.467011293828,0.131035462021828,0.29268825579755,1.1957050327035,26.0564064575803,0,0.131035455880539
2.81,147.727418258202,262.736236572266,209.686042225952,0.130579844117165,0.29289663171265,1.19610376067533,26.0697243776797,0,0.130579844335551
2.82,147.802231342077,262.921569824219,209.903189641385,0.130125999450684,0.293103240627397,1.19649854378802,26.0829267777451,0,0.130125999853509
2.83,147.876389280476,263.105316162109,210.1185214146,0.129673913121223,0.293308080694314,1.1968893975213,26.0960135631047,0,0.129673912850239
2.84,147.949891541886,263.287475585938,210.331969671124,0.129223570227623,0.293511150082175,1.19727633716942,26.1089846399615,0,0.129223573809935
2.85,148.022737599738,263.468048095703,210.543551379573,0.128774970769882,0.293712446976009,1.19765937784268,26.1218399153912,0,0.128774973284584
2.86,148.094926932404,263.647003173828,210.75324957133,0.12832809984684,0.293911959983232,1.19803846986554,26.1345792973406,0,0.128328097704503
2.87,148.166459020857,263.824401855469,210.961115152251,0.127882942557335,0.294109706504494,1.19841375727881,26.1472026942166,0,0.127882946165921
2.88,148.237333355687,264.000183105469,211.16709721648,0.127439498901367,0.294305665590557,1.1987851255282,26.1597100161223,0,0.127439501044689
2.89,148.307549427746,264.174346923828,211.371178795397,0.126997753977776,0.294499835486937,1.19915258925835,26.1721011732078,0,0.126997753224771
2.9,148.377106732883,264.346923828125,211.57341079486,0.126557692885399,0.294692224049451,1.19951622719357,26.1843760765044,0,0.126557697774343
2.91,148.446004774164,264.517913818359,211.77375927763,0.126119330525398,0.294882829560914,1.19987605336664,26.1965346383175,0,0.12611932563918
2.92,148.514243059544,264.687255859375,211.972190306471,0.12568262219429,0.295071631132669,1.20023195344349,26.2085767718147,0,0.125682619656131
2.93,148.581821097484,264.855041503906,212.168805693094,0.125247582793236,0.295258655852947,1.20058413364468,26.2205023902532,0,0.125247583237269
2.94,148.648738407986,265.021179199219,212.363469688549,0.124814197421074,0.2954438732763,1.20093241543451,26.2323114089273,0,0.124814195293578
2.95,148.714994509405,265.185699462891,212.556250167312,0.124382451176643,0.295627291336054,1.20127687648896,26.2440037428401,0,0.124382451187733
2.96,148.780588927252,265.3486328125,212.74718106662,0.123952344059944,0.295808917986355,1.2016175939913,26.2555793082574,0,0.123952346262101
2.97,148.845521194069,265.509948730469,212.936194511998,0.123523868620396,0.295988742014218,1.20195451724255,26.2670380226863,0,0.12352386783203
2.98,148.909790845168,265.669616699219,213.123307472065,0.123097002506256,0.296166752218794,1.20228759568456,26.2783798041223,0,0.12309700335304
2.99,148.973397418732,265.827697753906,213.308536915439,0.122671753168106,0.296342966193187,1.20261696953577,26.289604571068,0,0.122671752333206
3,149.036340462007,265.984130859375,213.491848904884,0.122248098254204,0.296517363179716,1.20294252435045,26.3007122436247,0,0.122248098360212
3.01,149.098619523046,266.138946533203,213.673260409016,0.121826037764549,0.296689951210577,1.20326433630982,26.3117027420368,0,0.121826037055358
3.02,149.160234156876,266.292144775391,213.852771427838,0.121405556797981,0.296860728744657,1.20358241780588,26.322575987779,0,0.121405560095871
3.03,149.221183923418,266.443695068359,214.030348024111,0.1209866553545,0.297029684663413,1.20389671781168,26.3333319031897,0,0.12098665530865
3.04,149.281468385542,266.593627929688,214.206041103691,0.120569318532944,0.297196827048611,1.20420731178801,26.3439704111279,0,0.120569318438571
3.05,149.341087113001,266.741912841797,214.379782792103,0.120153538882732,0.297362144814713,1.20451414852123,26.3544914356672,0,0.120153537456819
3.06,149.400039678532,266.888580322266,214.551640963823,0.119739308953285,0.297525646076578,1.20481730300151,26.3648949014073,0,0.119739308188634
3.07,149.458325661691,267.033599853516,214.721581681613,0.119326621294022,0.297687319781671,1.20511672382968,26.3751807341523,0,0.119326618747283
3.08,149.515944645051,267.177001953125,214.889621914092,0.118915468454361,0.297847174077946,1.20541248553359,26.3853488602377,0,0.118915465036917
3.09,149.572896217948,267.318756103516,215.055727724021,0.118505835533142,0.298005197945873,1.20570453652966,26.395399207193,0,0.118505835310721
3.1,149.629179972764,267.458862304688,215.219899111402,0.118097722530365,0.298161389972636,1.20599288811637,26.4053317030849,0,0.118097721750334
3.11,149.684795506806,267.597320556641,215.382136076234,0.117691114544868,0.298315748762032,1.20627755143172,26.4151462768499,0,0.117691116590426
3.12,149.739742422307,267.734161376953,215.542489524373,0.117286019027233,0.298468282528339,1.20655860010039,26.4248428582929,0,0.117286015888281
3.13,149.794020328145,267.869323730469,215.700874612725,0.116882406175137,0.298618970724308,1.20683591958732,26.4344213783922,0,0.116882404415006
3.14,149.847628834597,268.002868652344,215.857342247148,0.116480283439159,0.298767831187765,1.20710964578626,26.4438817683725,0,0.116480282100733
3.15,149.90056756031,268.134735107422,216.011875459021,0.11607963591814,0.298914843404604,1.20737966410155,26.4532239609358,0,0.116079633879278
3.16,149.952836125404,268.264953613281,216.164457279727,0.115680456161499,0.299060015652103,1.2076460474678,26.4624478890439,0,0.11568045601275
3.17,150.004434156623,268.393524169922,216.315121646502,0.115282744169235,0.299203346633747,1.20790880608262,26.4715534868277,0,0.115282741045171
3.18,150.055361285594,268.520446777344,216.46383462211,0.114886485040188,0.299344835069637,1.20816794999049,26.4805406892799,0,0.114886481570682
3.19,150.105617148824,268.645721435547,216.610630143787,0.114491671323776,0.299484479696488,1.20842348908373,26.4894094322541,0,0.114491670233142
3.2,150.155201387691,268.769317626953,216.755457305678,0.11409829556942,0.299622269673769,1.20867537093906,26.4981596524637,0,0.114098296072317
3.21,150.204113646886,268.891265869141,216.89835004502,0.113706357777119,0.299758213362188,1.20892366742458,26.5067912872065,0,0.113706355525111
3.22,150.252353577581,269.011535644531,217.039274424575,0.113315835595131,0.299892299954577,1.20916832592686,26.5153042749242,0,0.113315837756653
3.23,150.299920834293,269.130157470703,217.1782813502,0.112926736474037,0.300024537845098,1.20940941789858,26.523698554649,0,0.112926739271355
3.24,150.346815077965,269.247100830078,217.315302947419,0.112539052963257,0.300154916259948,1.20964689053648,26.5319740665469,0,0.112539049357856
3.25,150.39303597292,269.362396240234,217.450424059327,0.112152762711048,0.300283443626741,1.20988081488484,26.5401307513801,0,0.112152764586883
3.26,150.43858318985,269.476043701172,217.583576811449,0.111767880618572,0.300410118798906,1.21011119978967,26.5481685510353,0,0.111767877938168
3.27,150.483456404282,269.587982177734,217.714744235165,0.111384376883507,0.300534921458758,1.21033793037725,26.556087408252,0,0.111384375326725
3.28,150.527655293772,269.698272705078,217.843994204951,0.111002258956432,0.300657869675097,1.21056113898181,26.563887266128,0,0.111002257016327
3.29,150.57117954363,269.806884765625,217.971241877712,0.110621511936188,0.300778952757604,1.21078077232521,26.5715680691295,0,0.110621512596281
3.3,150.61402884263,269.913848876953,218.096589065162,0.110242135822773,0.300898179217596,1.21099690045922,26.5791297623336,0,0.110242138797839
3.31,150.65620288578,270.019104003906,218.219933955588,0.109864123165607,0.301015528804258,1.21120940832597,26.5865722919179,0,0.109864121826029
